"priced","burgers","gourmet","style","prefer","","cheaper","fatty","good","food","","oxtail","","hotel","steak","eggs","late","night","specials","thought","idea","oxtail","chili","fries","sounded","","like","chili","just","","rest","","","","","","","","","","","","","","","","","","","","","","","",""
"actually","food","delivers","queuing","system","lack","ordered","salad","soup","menu","provided","made","order","salads","","people","behind","harass","make","mine","good","thing","watch","hungry","actually","paid","treated","better","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fortunate","server","really","","craft","","food","otherwise","ordered","","wrong","char","","board","worth","expense","poutine","seem","every","menu","calgary","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"food","average","best","started","spinach","artichoke","","possibly","worst","ever","eaten","watery","lacked","taste","","","charge","","shells","cheese","fries","also","charged","","small","amount","ranch","dressing","server","","rude","rarely","returned","table","never","asked","wanted","another","beer","anything","else","drink","","","","","","","","","","","","",""
"giselle","great","loved","","color","just","moved","","trying","find","salon","","regularly","thought","place","","retired","just","afford","","plus","","","","every","","months","","color","blow","","","","just","rich","","","","","","","","","","","","","","","","","","","",""
"sure","people","excited","place","think","totally","overrated","today","food","mediocre","service","price","high","","also","switch","tables","","blowing","feet","view","really","nice","places","madison","better","food","better","service","similar","even","cheaper","prices","","","","","","","","","","","","","","","","","","","","","",""
"city","","dining","","","chain","","anywhere","curious","people","giving","place","","stars","also","","going","chili's","bennigans","mediocre","chains","","menu","large","nothing","","delicious","chain","defrosted","garbage","bouchon","building","","ever","","instead","","","","","","","","","","","","","","","","","","",""
"carnegie","deli","next","door","mirage","","better","best","mediocre","stuff","pushing","lived","","","years","even","close","","star","place","thin","","stingy","portions","meat","","toast","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"giving","","stars","name","doughnuts","good","better","local","grocer","wait","","standing","line","watched","","people","","screw","leave","total","","","line","begin","with.i","left","home","","mins","early","give","time","","","still","ended","","mins","late","work","","time","happened","since","back","","","","","","","","","",""
"chips","salsa","","entree","turkey","panuchos","salty","friends","","carnitas","","","coming","back","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"expensive","much","really","brag","felt","like","cafeteria","really","impressed","busy","loud","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","rice","pigeon","peas","baked","chicken","","side","plantains","garlic","sauce","chicken","tasted","like","","really","like","rice","garlic","sauce","really","good","plantains","ripe","still","eatable","give","place","","stars","","come","back","","","","","","","","","","","","","","","","","","","","","",""
"cheap","japanese","food","small","portion","mediocre","quality","","hotate","rice","impressed","rice","","including","scrambled","eggs","suppose","scallops","barely","","asked","teriyaki","sauce","","","beef","udon","alright","nothing","special","last","","octopus","balls","totally","worth","barely","octopus","","quite","","place","used","good","","","","","","","","","","",""
"airports","fucked","mean","just","pick","someone","like","huge","","course","stupid","people","driving","","miles","hour","find","loved","","selfish","pricks","wont","","maybe","yelping","asshole","phoenix","drivers","rather","airport","dealt","airport","layout","conducive","drop","pick","real","cluster","fuck","","","","","","","","","","","","","","","",""
"brunch","amazing","waffles","","breakfast","burrito","delicious","mimosas","cheap","went","dinner","first","time","awhile","","","asked","burger","medium","cooked","passed","well","done","dinner","menu","waaaay","priced","quality","food","build","burger","cheese","lettuce","onion","pickles","","","small","handful","fries","bummer","going","back","dinner","anytime","soon","","","","","","","","",""
"","","majerle's","sports","","work","company","farewell","event","","managers","","back","cali","","outside","","dont","recall","outdoor","ceiling","fans","misters","","didnt","turn","maybe","indoors","","might","different","tried","chicken","","tasty","chips","salsa","okay","waitress","attentive","courteous","","","","","","","","","","","","","",""
"lady","nice","said","make","party","platter","","","hours","amount","meat","used","enough","","terrible","better","buying","grocery","deli","saved","","cash","expensive","","","","cost","","bucks","major","","","","","","","","","","","","","","","","","","","","","","","","",""
"just","left","drive","","","order","","well","done","fries","burger","cold","cool","","","minute","drive","office","literally","cold","cheese","congealed","like","burger","","packed","","inedible","","","thought","","place","check","order","leaving","ensure","fresh","correct","","wrong","","","","","","","","","","","","","",""
"time","soft","","review","","pricing","policy","","charges","women's","plus","sized","clothing","anymore","time","","real","world","really","make","soft","","everyone","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"check","","receipt","","actually","","place","skims","","","rounds","nearest","","owner","prison","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"terrible","service","cashier","rude","friendly","starbucks","employees","drink","","forgotten","","remind","","minutes","waiting","girls","need","retrained","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","priced","","sofas","","good","selection","beds","choose","well","person","store","","salesmen","knew","even","","hello","bother","","needed","anything","instead","felt","better","talk","cell","phones","","around","guess","need","business","","","","","","","","","","","","","","","","","","","","","",""
"local","yard","house","desert","ridge","thought","well","service","","terrible","ignored","","","","minutes","ordered","food","ordered","snack","first","sandwich","sandwich","came","snack","half","","thru","snack","shows","","tell","thanks","think","asked","kill","someone","attitude","person","bartender","like","","leave","","","","","","","","","","","","",""
"high","","just","","talk","okay","much","better","prices","kinda","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"giant","beer","great","pricey","always","","airport","","","gross","guacamole","tasted","like","powder","added","water","plopped","piping","","wont","","every","","just","liquid","food","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"coffee","good","breakfast","","","made","just","like","starbucks","","priced","heated","frozen","pretty","much","disaster","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"vintage","","hits","pulled","pork","","","cheese","pork","roasts","balls","","however","quality","number","items","menu","lacking","","hours","eating","bbblt","last","night","found","hugging","basement","sink","extremely","sick","first","guess","cooked","pork","belly","sandwich","previous","visit","shrimp","bahn","","also","fell","","short","","good","","great","rest","","","","",""
"","","minutes","never","greeted","wait","person","walked","hostess","stand","make","aware","ignored","party","","left","","even","noticed","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"decent","dairy","queen","drive","pretty","","parking","","seem","inspire","crowds","people","sitting","cars","people","watching","like","","east","coast","custard","overall","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","okay","place","going","small","show","location","","","subway","","horton's","nearby","easy","enough","","though","staff","friendly","","issues","sound","system","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"years","since","","lobster","came","location","recent","birthday","","party","lobster","","fish","value","wise","come","","lobster","taste","anything","special","came","fish","dishes","found","","priced","portion","served","sides","","","","appears","clean","service","good","overall","rather","pricey","mediocre","meal","","","","","","","","","","","","",""
"","jose","sooo","cool","great","spot","staff","point","place","food","good","tried","wings","bomb","diggity","mean","good","update","went","last","friday","","every","since","","left","place","gone","food","good","kool","","answer","phone","like","bugging","even","older","gentleman","answers","gave","","stars","","barely","","never","returning","","","","","","",""
"normally","love","holy","heck","place","awesome","getting","orders","right","fast","lately","slacking","like","heck","","weekends","","forgotten","something","order","animal","fries","sloppy","sauce","ends","","totally","normal","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","everyone","working","acts","like","wound","robots","","sure","","want","cheese","","asked","freakin","","dining","room","always","crap","floor","hate","slipping","lettuce","manager","sets","uptight","vibe","sticking","jack","","next","door","","","","","","","","","","","","","","","","","","","","","",""
"noticed","lately","food","service","getting","worse","worse","","cold","mashed","potatoes","burnt","hashbrown","casserole","slow","service","getting","refills","time","seems","time","","gets","worse","locations","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"certain","point","","service","goes","amusing","just","","","taking","hour","","lunch","time","place","","offering","refill","","people's","diet","pepsi","switching","glasses","something","avoided","","trip","happened","past","really","","schedule","mind","fairly","mediocre","food","","","","","","","","","","","","","","","","","",""
"service","perky","friendly","chatty","food","mediocre","","served","quickly","","","tuna","melt","just","fine","companion","","spaghetti","meatballs","just","fine","beer","total","","judging","value","dollar","","white","blue","just","measure","","filled","","need","mind","spending","extra","place","prefer","","dining","","","","","","","","","","","",""
"mean","sally's","","expect","basic","basic","basic","really","sally's","staff","helpful","actually","kinda","rude","find","product","looking","sold","another","sally's","reason","","","stars","instead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"best","place","live","","","","front","office","best","lived","","residents","post","yelp","","free","starbucks","gift","cards","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"steak","less","average","hard","","harder","chew","side","dishes","good","desserts","good","suggest","lunch","dinner","nice","view","friendly","staff","sure","wish","food","better","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sure","grooming","service","times","","close","house","","spends","several","hours","sure","call","ahead","time","come","","much","time","","away","home","haircut","never","","twice","sadly","money","think","","better","treatment","elsewhere","","","","","","","","","","","","","","","","","","","","","",""
"ordered","seafood","glass","noodle","","lunch","today","glass","noodle","fish","broth","delicious","little","seafood","however","counted","","shrimps","","fish","ball","pieces","imitated","crab","","","better","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"small","dining","room","done","various","shades","white","serviced","","waitress","","chose","silver","dollar","","mascapone","pancakes","maple","syrup","coffee","selected","","white","scramble","spinach","roasted","","peppers","sundried","tomatoes","","breakfast","potatoes","lukewarm","sourdough","toast","food","pretty","average","unlikely","returning","future","","gift","","available","","","","","","","","",""
"curious","","think","","back","place","felt","eating","","menu","korean","really","hard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"club","really","nice","","","really","","crowded","worth","waiting","line","unless","plan","getting","bottle","packed","like","","sardines","paying","mucho","dinero","drinks","also","music","great","next","time","pass","","prive","","","","","","","","","","","","","","","","","","","","","","","",""
"quote","decided","following","","going","hire","called","office","made","call","spoke","person","answering","phones","wanted","little","","","said","","return","call","plumber","receive","return","calls","called","twice","","","hired","someone","else","","","","","","","","","","","","","","","","","","","","","",""
"","","style","pizza","","styles","well","long","food","edible","pretty","","said","","","place","awful","tasting","pizza","might","well","dipped","pizza","salt","salty","hell","garlic","knots","salthy","greasy","","place","stays","open","","style","just","tastes","","period","","","","","","","","","","","","","","",""
"signature","","sadly","live","hype","fries","sandwich","soggy","warm","slaw","pretty","good","nothing","special","meat","high","quality","plus","side","cheap","killer","beer","specials","think","miller","yuengling","","light","","might","worth","dropping","quick","bite","beer","nearby","lunch","late","night","drunk","munchies","","tourist","","","","","","","","","","","",""
"","name","feeling","waffles","cheaper","produce","toast","kudos","owners","savvy","business","move","","","","","","vegan","mini","waffles","pieces","lettuce","salad","beans","","side","fine","guess","raves","read","place","just","","perhaps","","anti","brunch","general","space","nice","service","passable","back","","","","","","","","","","","",""
"good","chips","salsa","","possibly","worst","","years","tacos","","pork","moist","tender","decent","flavor","nothing","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","waitress","","ignore","","bartender","good","luck","","find","","maybe","hiding","somewhere","","points","","decor","music","usually","stellar","service","really","lacking","really","good","selection","beer","somewhat","pricey","hummus","really","good","","indian","serving","naked","goddess","painting","","stumped","hours","","","","","","","","","","","","",""
"comfy","couches","","beers","","nachos","typical","vegas","casino","lounge","fare","","nothing","special","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","years","","cinedome","","oldest","first","","cinema","city","real","advantage","","","want","take","kids","casino","closest","theater","boulder","city","","dimension","imax","even","imminent","plans","update","closest","newer","theater","opened","","","","less","","miles","away","fiesta","henderson","casino","","west","lake","mead","parkway","henderson","","","","","",""
"ordering","pizza","greasy","soggy","thought","give","","yelp","","cash","back","groupon","","back","offer","state","","","offer","ended","receiving","cash","back","ordered","","","pizzas","pepperoni","russo's","special","bucket","wings","total","","","","worth","","","","","","","","","","","","","","","","","",""
"visited","tied","house","superbowl","sunday","realize","party","customers","place","friends","owner","result","server","came","perhaps","three","times","never","tell","staff","working","drink","food","wise","standard","good","brew","","food","good","beers","including","amber","","stout","warning","smoking","allowed","","","","","","","","","","","","","","","","",""
"nicely","decorated","cool","","food","sucks","just","","drink","dinner","somewhere","else","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"need","lesson","customer","service","land","rover","thornhill","definatly","","service","level","","","else","going","take","porsche","service","warranty","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pros","rooms","beautiful","sheets","extra","white","ginormous","plasma","tv's","","designed","lobby","super","chic","amazing","view","south","side","","tower","cons","","service","light","room","amenities","","fridge","valet","parking","","","know","advance","pool","closes","early","","","breakfast","room","service","nothing","special","lobby","","lacked","patrons","looked","deserted","","","","",""
"customer","service","terrible","mornings","employees","must","hate","jobs","given","several","chances","people","drive","thru","mornings","kind","people","want","","first","thing","morning","rather","wait","","long","starbucks","line","better","service","smile","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","","","surprise","hard","review","","","","","soggy","frank","chili","","","","pinch","","back","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"food","good","staff","friendly","portions","","small","group","","everyone","table","pretty","shocked","tiny","portion","dish","","plate","brisket","","slice","brisket","","reeeeally","going","back","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","takeout","location","","weeks","","crust","crisped","without","chewy","","thin","might","painted","back","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"town","weekend","live","","family","decided","","place","since","looked","nice","yelp","website","point","","just","","point","wraps","nothing","","basically","","","greek","salad","","wrap","salad","small","much","chicken","compared","premium","price","basically","like","buying","starbucks","salad","might","like","place","","","sorry","refer","pictures","","","","","","",""
"place","amazing","food","price","pretty","high","actually","getting","seems","like","mainly","hipsters","","hang","always","take","food","","music","played","","band","annoying","","even","","","went","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"probably","gone","","bachi","burger","full","maybe","authentic","hawaiian","just","prefer","real","deal","really","like","poke","dish","lotus","roots","korean","short","ribs","","salty","shrimp","spring","rolls","nothing","special","favorite","sushi","place","","","","","","","","","","","","","","","","","","","","","","",""
"need","something","quick","come","vitamin","water","","water","","","pack","beer","exterior","place","usually","bunch","punk","teens","hanging","around","hobos","parking","","somewhat","seedy","park","around","corner","store","typical","walgreens","goods","","assured","prices","typical","nothing","special","alcohol","section","trick","need","something","fast","least","","","water","beer","tylenol","place","","","",""
"like","store","plenty","parking","stock","rotates","","however","store","always","feels","crowded","little","dirty","trust","people","friend","pick","pocketed","store","frequent","specials","like","half","items","mondays","","color","rest","week","also","take","credit","cards","plus","however","think","thrift","stores","better","parts","town","rather","visit","","","","","","","","","","",""
"westgate","","selection","shops","never","much","sort","vibe","since","movie","theatre","closed","number","years","back","really","slowed","pace","whole","building","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"main","reason","giving","","stars","think","","","stars","said","","watching","wondering","hell","going","whole","time","","figuring","paid","money","told","happening","","","theatrics","","suppose","","thing","recommend","","","","","","","","","","","","","","","","","","","","","","","",""
"heard","much","place","totally","live","hype","food","super","greasy","","prices","service","also","","","","deal","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"best","place","","looking","","nice","","rims","scratched","dude","self","phone","directing","onto","rail","seriously","wish","time","machine","","stars","guide","rail","perfectly","","friggin","mirror","overhead","","","masters","destiny","","","","","","","","","","","","","","","","","","","","","","",""
"like","shoe","leather","order","steak","","remember","cook","older","lady","made","good","fish","chips","","cook","things","went","downhill","order","eggs","","","want","","","give","","however","beef","","pretty","good","","","","","","","","","","","","","","","","","","","","","",""
"seem","always","","unlucky","","server","","long","periods","time","food","","really","kind","hard","screw","mostly","serving","breakfast","items","really","saying","","","saturday","sunday","morning","prepared","wait","long","time","busy","worth","wait","","","","","","","","","","","","","","","","","","","","",""
"expensive","drinks","","great","","since","nothing","really","exciting","","","hang","center","ring","every","","","dancers","ropes","","added","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"okay","reviews","mostly","true","started","home","project","upstairs","stairs","hardwood","carpet","went","","floor","good","","sent","","come","","wanted","done","month","still","waiting","looked","elsewhere","mind","love","floors","bought","great","","","floors","good","luck","trying","","hold","purchase","sure","anything","else","","","","","","","","","","",""
"really","cramped","space","work","comics","funny","","case","show","last","night","","","every","single","comedian","bombed","third","time","going","likely","last","entry","","","dollars","show","","worth","","dollars","","much","better","bang","buck","comedy","clubs","","","","","","","","","","","","","","","","",""
"update","","","time","service","","place","lacks","","","brio","charge","prices","charge","without","service","back","hate","hate","hate","","service","place","today","felt","like","punk'd","real","","cameras","lemme","help","tamara","best","server","","","section","working","","elsewhere","","","","","","","","","","","","","",""
"food","tasted","","salsa","tasted","like","poured","","nothing","really","authentic","tasting","service","good","though","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"place","little","overrated","friend","chicken","waffle","chicken","","done","blueberry","pancake","fluffy","cute","food","alright","expect","price","however","place","","crowded","saturday","morning","","","looking","somewhere","chitchat","catch","friend","place","","","","","","","","","","","","","","","","","","","","","","","",""
"line","wait","long","","waiting","except","outside","","kinda","cold","night","boyfriend","went","admit","","nice","","trendy","fits","","","spider","roll","thing","good","hibachi","salty","bathroom","dirrrrrty","feel","","overpaid","place","","","","","","","","","","","","","","","","","","","","","",""
"stay","needs","","carpet","flood","damage","walls","bathroom","need","","also","bathroom","door","inside","dirty","floor","breakfast","room","","crawling","cereal","bowl","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","mediocre","food","","service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"came","","","told","kitchen","close","lost","business","never","coming","next","time","leave","open","sign","light","make","sure","turn","know","close","close","","close","","kitchen","close","","","operates","","well","never","coming","back","","","","","","","","","","","","","","","","","","","",""
"another","place","","live","hype","days","","numbered","ordered","brooklyn","pastrami","","order","onion","rings","created","quickly","presented","visually","looked","amazing","however","took","bite","tasted","","lifeless","","","","onion","rings","fantastic","maybe","","however","first","visit","anything","life","changing","","","","","","","","","","","","","",""
"service","good","well","taken","care","however","place","grimy","huge","need","updating","filthy","grout","floors","chipped","paint","walls","pictures","hanging","crooked","really","also","smells","like","bleach","","food","ordered","chili","rellenos","salad","looked","like","scrambled","eggs","chili","impressed","","","","","","","","","","","","","","","","","",""
"reason","place","deserves","","stars","pizza","rocks","otherwise","","always","dirty","extremely","slow","making","food","woman","","hair","register","","idea","took","","minutes","make","","","side","salads","check","","","leave","front","","items","stock","salad","","asked","took","food","","","entire","process","","took","half","hour","","","","",""
"went","","","washed","","home","found","","tires","shiny","","lack","attention","detail","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","love","place","taken","favorites","menu","","loaded","peanuts","","","rolls","even","though","really","dislike","peanuts","usually","","pick","peanuts","","","","made","clearly","","lettuce","soggy","falling","apart","","made","order","lease","people","like","omit","something","","","","","","","","","","","","","","","",""
"okay","prepare","wait","food","good","","grilled","cheese","however","waited","long","even","cancelled","sundaes","service","","even","busy","apologies","long","wait","either","resist","urge","indulge","unless","","cream","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"tacos","good","wait","tacos","","","order","seat","begets","jerkys","hoard","seats","people","","food","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","cream","good","","goes","prices","absurd","take","family","","dessert","","bought","","gallons","","cream","grocery","store","paid","","","servings","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"taste","real","food","skip","grazie","pizzeria","wine","","","fine","looking","trendy","","","stylish","","spot","young","arguably","","boys","girls","hang","looking","tasty","meal","devoid","bagged","lettuce","pepper","ground","","years","","self","","","","fresh","ground","pepper","venture","someplace","else","","","","","","","","","","",""
"ordered","vegetable","biryani","turned","fried","rice","","malai","kofta","tasty","though","hence","extra","star","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"drove","location","almost","kept","going","however","mood","mexican","food","decided","give","place","","","rather","outdated","trip","hazards","","walk","","level","another","another","pretty","dated","","ordered","else","burrito","meat","inside","nothing","else","really","want","favorable","tastes","","well","another","","bites","dust","comes","burritos","maybe","","something","different","","","","",""
"","dairy","queen","","fries","used","much","better","dairy","queen","lots","parking","clean","also","pretty","","location","bottom","line","though","fast","food","","hungry","","used","like","dairy","queen","","probably","","somewhere","else","advice","","dairy","queen","desert","dinner","","","","","","","","","","","","","","",""
"steak","left","","desired","well","prepared","mediocre","flavor","full","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","craving","korean","food","","place","open","","","otherwise","pass","","somewhere","else","like","","","bell","food","atrocious","just","great","","since","prices","anything","special","nice","quick","","tried","chinese","food","since","owners","korean","stick","menu","sushi","decent","nothing","really","good","although","cheap","side","","","","","","","","",""
"thing","place","local","","love","attitudes","staff","peculiar","best","annoying","never","know","specials","dont","know","create","","","food","good","priced","drive","little","satisfied","spend","money","place","skip","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pretty","","","food","best","just","fair","service","worse","notice","seems","","theme","almost","reviews","made","space","look","nice","positive","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"priced","place","","better","deal","sweet","tomatoes","charge","","","menu","says","combo","prices","skip","place","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"shortly","wrote","first","rating","contacted","employee","","casino","reached","apologize","","","make","meant","","although","incidents","still","happened","pleased","know","least","care","perhaps","happened","trip","","luck","","average","average","","buffet","pretty","expensive","quality","food","","","","","","","","","","","","","","","","","",""
"food","horrible","terrible","give","","reviews","unless","deserved","biryani","cold","","chicken","almost","missing","friend","liked","food","naan","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","based","","known","better","husband","daughter","expected","thrilling","ride","good","view","kind","tame","take","long","priced","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"tried","lunch","buffet","items","","lacked","north","indian","mughlai","masala","think","cook","south","india","probably","explains","better","south","indian","dishes","","good","servers","need","dress","properly","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","wrong","fried","chicken","good","filipino","style","spaghetti","sweet","meat","sauce","slices","","dogs","give","place","stars","problem","place","prices","inflated","fried","chicken","spaghetti","cost","much","","","forget","fast","food","joint","","","","","","","","","","","","","","","","","","","","","","",""
"today","picked","custom","made","wedding","bands","looked","enhance","band","","ring","found","today","jared's","promotion","every","","spent","honor","bands","purchased","apply","kind","discount","enhance","band","lost","sale","jared's","along","customer","","elsewhere","give","money","","","","","","","","","","","","","","","","","","","",""
"came","area","studying","","","","chin","broth","bland","doctor","","come","","meat","price","decent","also","","imperial","roll","","","roll","also","pretty","bland","super","picky","","","come","back","","better","places","","","","","","","","","","","","","","","","","","","",""
"maybe","caught","","time","despite","fact","slow","took","seven","minutes","make","iced","coffee","","else","seemed","much","important","like","casually","wiping","counters","walking","around","chatting","coworkers","typically","patient","hurry","found","rude","single","smile","nothing","going","back","","","","","","","","","","","","","","","","","","",""
"giving","","stars","","fact","many","childhood","memories","decided","stay","just","remember","good","times","","stupid","","nasty","","buffet","just","","mcdonalds","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"fish","chips","bland","like","little","","flavor","aside","sauce","","fish","seemed","fresh","just","lacking","fries","","probably","back","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sushi","decent","spendy","care","loud","music","","lighting","approx","","different","times","staff","friendly","places","choose","","valley","","first","choice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"food","still","amazing","","system","sucks","nickel","dime","","super","confusing","basically","","thing","","","","","employees","said","every","customer","hates","","","changed","things","","","movie","theatre","next","door","sure","going","","anymore","","","","","","","","","","","","","","","","","",""
"","wrong","food","pretty","good","good","value","","menu","","coffee","refilled","must","","every","","","order","dish","meal","options","","","eggs","bacon","pancakes","must","order","","","getting","better","quality","prices","","find","breakfast","fine","dining","","","","","","","","","","","","","","","",""
"care","good","food","good","service","enjoy","playing","pool","might","like","place","service","slow","food","came","greasy","","really","hope","best","wings","town","claim","","meaty","parmesan","garlic","server","went","fold","napkins","never","came","back","check","","","","bill","tell","annoyed","plan","returning","","","","","","","","","","","",""
"dont","reserve","reserve","table","","","still","waiting","hour","half","left","cant","judge","food","place","nice","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","star","awesome","outdoor","seating","","star","guitar","hero","nights","stopped","going","last","week","finally","accept","","debit","card","waitress","just","gives","whatever","","wants","","actually","wrote","receipt","beer","tastes","watered","food","","bland","priced","","","","","","","","","","","","","","","","","","",""
"went","dinner","","","empty","","service","","slow","used","indian","","someone","","refilling","water","","water","took","","","mins","","food","","","nothing","great","portions","small","price","high","decor","ambience","nice","make","place","lacking","","","","","","","","","","","","","","","","",""
"cover","charge","guys","","realize","packed","move","across","dance","floor","even","stand","balcony","watch","","beautiful","venue","ohhhhh","vodka","cranberry","","bucks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"lived","just","street","","","used","order","take","couple","times","month","however","really","","","brought","food","home","find","hair","","dishes","","","","happen","accident","however","called","report","amazed","lack","","violation","food","safety","protocol","barely","seemed","care","made","attempt","regain","trust","lots","","options","never","return","","","","","",""
"couple","times","past","year","quality","food","service","declined","sharply","hope","make","","reviews","declining","well","reluctant","return","visit","location","hibachi","mongolian","grill","pretty","good","pick","","cook","however","like","cost","effective","going","genghis","khan","whatever","knock","","","","","","","","","","","","","","","","","","",""
"place","foodies","mind","","greatly","protein","","butter","","virtually","seasoning","might","mind","","prices","reason","give","","star","","","bring","","coming","","good","meal","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"want","quiet","lunch","church","means","trek","elsewhere","thai","food","come","north","quad","journey","think","worth","service","quick","","","however","better","","thai","","town","free","meal","deal","","cash","","meals","","free","","","","","","","","","","","","","","","","","","","","",""
"worst","","ever","","food","poisoning","shrimp","sick","days","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"mega","chain","brewery","nothing","call","home","want","cool","brewery","head","four","peaks","gordon","biersch","stuffy","priced","servers","attitude","food","mediocre","","prices","","","","highlight","second","floor","balcony","","people","watching","","","","","","","","","","","","","","","","","","","","","","",""
"deep","fried","chicken","fish","polish","sausage","wings","fries","okra","frills","place","corner","","philo","urbana","parking","","cars","seating","awesome","home","made","sauce","reason","ever","","back","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entire","focus","","hours","good","buffets","insane","lines","","hours","peak","times","","ready","","dinner","","","lunch","","want","","much","rather","just","","normal","meal","plethora","great","","vegas","","time","hungry","severely","regret","getting","pass","","","","","","","","","","","","","","","",""
"","","","chung","funn","good","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"happened","place","just","","years","","lived","area","come","dixons","least","twice","week","food","","last","weekend","decided","venture","long","overdue","visit","excited","","","favorite","meals","","food","taken","serious","downgrade","everyone","table","","meals","started","","meals","","looks","like","middle","school","cafeteria","food","positive","service","still","excellent","","","","",""
"just","","better","chain","food","nothing","write","home","guacamole","good","drinks","mixed","well","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","hotel","fall","apart","elevators","scary","shaking","squealing","floors","dirty","paint","peeling","room","smelled","like","weed","cocktail","waitress","serve","tables","loved","room","staff","friendly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","smallest","chicken","wings","ever","seen","joke","chicken","mcnugget","","larger","fries","","","want","carrots","celery","well","another","","wings","tasted","fine","feel","like","nothing","","spending","","meal","","","","","","full","pretty","fast","highly","","meal","","","","","","","","","","","","",""
"","located","","service","quite","slow","kitchen","seemed","behind","although","crowd","despite","server","cheery","","given","situation","food","just","average","negative","points","freshness","salmon","overall","average","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
