CommodityCode,CommodityDescription,CountryCode,CountryName,MarketYear,CalendarYear,Month,AttributeId,AttributeDescription,UnitId,UnitDescription,Value
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,122,Calf Slaughter,5,(1000 HEAD)         ,10.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,124,Other Slaughter,5,(1000 HEAD)         ,897.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,117,Total Slaughter,5,(1000 HEAD)         ,1219.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,172,Loss,5,(1000 HEAD)         ,302.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,176,Ending Inventories,5,(1000 HEAD)         ,4230.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,178,Total Distribution,5,(1000 HEAD)         ,5751.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,199,Inventory Balance,5,(1000 HEAD)         ,-146.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,200,Inventory Change,23,(PERCENT)           ,-3.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,206,Cow Change,23,(PERCENT)           ,-7.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,204,Production Change,23,(PERCENT)           ,-2.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,207,Production to Cows,23,(PERCENT)           ,88.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,209,Slaughter to Inventory,23,(PERCENT)           ,28.0
0011000,"Animal Numbers, Cattle        ",JA,Japan                         ,2010,2019,10,213,Slaughter to Total Supply,23,(PERCENT)           ,21.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,3079.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,304.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,1085.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,28,Production (Calf Crop),5,(1000 HEAD)         ,1026.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,57,Total Imports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,86,Total Supply,5,(1000 HEAD)         ,4105.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,88,Total Exports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,118,Cow Slaughter,5,(1000 HEAD)         ,342.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,122,Calf Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,124,Other Slaughter,5,(1000 HEAD)         ,411.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,117,Total Slaughter,5,(1000 HEAD)         ,753.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,172,Loss,5,(1000 HEAD)         ,74.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,176,Ending Inventories,5,(1000 HEAD)         ,3278.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,178,Total Distribution,5,(1000 HEAD)         ,4105.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,199,Inventory Balance,5,(1000 HEAD)         ,199.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,200,Inventory Change,23,(PERCENT)           ,7.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,206,Cow Change,23,(PERCENT)           ,5.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,204,Production Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,207,Production to Cows,23,(PERCENT)           ,74.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,209,Slaughter to Inventory,23,(PERCENT)           ,24.0
0011000,"Animal Numbers, Cattle        ",KS,"Korea, South                  ",2010,2012,04,213,Slaughter to Total Supply,23,(PERCENT)           ,18.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,22192.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,3175.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,6960.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,28,Production (Calf Crop),5,(1000 HEAD)         ,7000.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,57,Total Imports,5,(1000 HEAD)         ,25.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,86,Total Supply,5,(1000 HEAD)         ,29217.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,88,Total Exports,5,(1000 HEAD)         ,1261.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,118,Cow Slaughter,5,(1000 HEAD)         ,1535.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,122,Calf Slaughter,5,(1000 HEAD)         ,300.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,124,Other Slaughter,5,(1000 HEAD)         ,4215.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,117,Total Slaughter,5,(1000 HEAD)         ,6050.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,172,Loss,5,(1000 HEAD)         ,450.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,176,Ending Inventories,5,(1000 HEAD)         ,21456.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,178,Total Distribution,5,(1000 HEAD)         ,29217.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,199,Inventory Balance,5,(1000 HEAD)         ,-736.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,200,Inventory Change,23,(PERCENT)           ,-2.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,206,Cow Change,23,(PERCENT)           ,1.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,204,Production Change,23,(PERCENT)           ,2.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,207,Production to Cows,23,(PERCENT)           ,69.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,209,Slaughter to Inventory,23,(PERCENT)           ,27.0
0011000,"Animal Numbers, Cattle        ",MX,Mexico                        ,2010,2016,04,213,Slaughter to Total Supply,23,(PERCENT)           ,21.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,9917.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,4597.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,1096.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,28,Production (Calf Crop),5,(1000 HEAD)         ,4530.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,57,Total Imports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,86,Total Supply,5,(1000 HEAD)         ,14447.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,88,Total Exports,5,(1000 HEAD)         ,27.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,118,Cow Slaughter,5,(1000 HEAD)         ,866.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,122,Calf Slaughter,5,(1000 HEAD)         ,1540.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,124,Other Slaughter,5,(1000 HEAD)         ,1561.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,117,Total Slaughter,5,(1000 HEAD)         ,3967.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,172,Loss,5,(1000 HEAD)         ,589.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,176,Ending Inventories,5,(1000 HEAD)         ,9864.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,178,Total Distribution,5,(1000 HEAD)         ,14447.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,199,Inventory Balance,5,(1000 HEAD)         ,-53.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,200,Inventory Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,206,Cow Change,23,(PERCENT)           ,4.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,204,Production Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,207,Production to Cows,23,(PERCENT)           ,80.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,209,Slaughter to Inventory,23,(PERCENT)           ,40.0
0011000,"Animal Numbers, Cattle        ",NZ,New Zealand                   ,2010,2017,04,213,Slaughter to Total Supply,23,(PERCENT)           ,27.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,20540.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,8925.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,171.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,28,Production (Calf Crop),5,(1000 HEAD)         ,6908.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,57,Total Imports,5,(1000 HEAD)         ,38.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,86,Total Supply,5,(1000 HEAD)         ,27486.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,88,Total Exports,5,(1000 HEAD)         ,2.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,118,Cow Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,122,Calf Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,124,Other Slaughter,5,(1000 HEAD)         ,7220.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,117,Total Slaughter,5,(1000 HEAD)         ,7220.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,172,Loss,5,(1000 HEAD)         ,470.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,176,Ending Inventories,5,(1000 HEAD)         ,19794.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,178,Total Distribution,5,(1000 HEAD)         ,27486.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,199,Inventory Balance,5,(1000 HEAD)         ,-746.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,200,Inventory Change,23,(PERCENT)           ,-4.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,206,Cow Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,204,Production Change,23,(PERCENT)           ,-6.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,207,Production to Cows,23,(PERCENT)           ,76.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,209,Slaughter to Inventory,23,(PERCENT)           ,35.0
0011000,"Animal Numbers, Cattle        ",RS,Russia                        ,2010,2019,10,213,Slaughter to Total Supply,23,(PERCENT)           ,26.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,4827.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,2737.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,41.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,28,Production (Calf Crop),5,(1000 HEAD)         ,2644.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,57,Total Imports,5,(1000 HEAD)         ,1.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,86,Total Supply,5,(1000 HEAD)         ,7472.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,88,Total Exports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,118,Cow Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,122,Calf Slaughter,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,124,Other Slaughter,5,(1000 HEAD)         ,2906.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,117,Total Slaughter,5,(1000 HEAD)         ,2906.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,172,Loss,5,(1000 HEAD)         ,72.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,176,Ending Inventories,5,(1000 HEAD)         ,4494.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,178,Total Distribution,5,(1000 HEAD)         ,7472.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,199,Inventory Balance,5,(1000 HEAD)         ,-333.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,200,Inventory Change,23,(PERCENT)           ,-5.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,206,Cow Change,23,(PERCENT)           ,-5.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,204,Production Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,207,Production to Cows,23,(PERCENT)           ,95.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,209,Slaughter to Inventory,23,(PERCENT)           ,60.0
0011000,"Animal Numbers, Cattle        ",UP,Ukraine                       ,2010,2011,10,213,Slaughter to Total Supply,23,(PERCENT)           ,39.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,94081.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,9087.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,31440.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,28,Production (Calf Crop),5,(1000 HEAD)         ,35740.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,57,Total Imports,5,(1000 HEAD)         ,2284.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,86,Total Supply,5,(1000 HEAD)         ,132105.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,88,Total Exports,5,(1000 HEAD)         ,91.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,118,Cow Slaughter,5,(1000 HEAD)         ,6542.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,122,Calf Slaughter,5,(1000 HEAD)         ,917.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,124,Other Slaughter,5,(1000 HEAD)         ,27865.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,117,Total Slaughter,5,(1000 HEAD)         ,35324.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,172,Loss,5,(1000 HEAD)         ,3803.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,176,Ending Inventories,5,(1000 HEAD)         ,92887.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,178,Total Distribution,5,(1000 HEAD)         ,132105.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,199,Inventory Balance,5,(1000 HEAD)         ,-1194.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,200,Inventory Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,206,Cow Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,204,Production Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,207,Production to Cows,23,(PERCENT)           ,88.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,209,Slaughter to Inventory,23,(PERCENT)           ,38.0
0011000,"Animal Numbers, Cattle        ",US,United States                 ,2010,2020,07,213,Slaughter to Total Supply,23,(PERCENT)           ,27.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,11828.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,350.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,3900.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,28,Production (Calf Crop),5,(1000 HEAD)         ,2300.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,57,Total Imports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,86,Total Supply,5,(1000 HEAD)         ,14128.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,88,Total Exports,5,(1000 HEAD)         ,207.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,118,Cow Slaughter,5,(1000 HEAD)         ,1200.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,122,Calf Slaughter,5,(1000 HEAD)         ,13.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,124,Other Slaughter,5,(1000 HEAD)         ,1067.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,117,Total Slaughter,5,(1000 HEAD)         ,2280.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,172,Loss,5,(1000 HEAD)         ,400.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,176,Ending Inventories,5,(1000 HEAD)         ,11241.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,178,Total Distribution,5,(1000 HEAD)         ,14128.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,199,Inventory Balance,5,(1000 HEAD)         ,-587.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,200,Inventory Change,23,(PERCENT)           ,-1.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,206,Cow Change,23,(PERCENT)           ,0.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,204,Production Change,23,(PERCENT)           ,-16.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,207,Production to Cows,23,(PERCENT)           ,54.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,209,Slaughter to Inventory,23,(PERCENT)           ,19.0
0011000,"Animal Numbers, Cattle        ",UY,Uruguay                       ,2010,2012,10,213,Slaughter to Total Supply,23,(PERCENT)           ,16.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,51167.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,2450.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,19300.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,28,Production (Calf Crop),5,(1000 HEAD)         ,15000.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,57,Total Imports,5,(1000 HEAD)         ,2.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,86,Total Supply,5,(1000 HEAD)         ,66169.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,88,Total Exports,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,118,Cow Slaughter,5,(1000 HEAD)         ,3800.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,122,Calf Slaughter,5,(1000 HEAD)         ,1730.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,124,Other Slaughter,5,(1000 HEAD)         ,6770.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,117,Total Slaughter,5,(1000 HEAD)         ,12300.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,172,Loss,5,(1000 HEAD)         ,1500.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,176,Ending Inventories,5,(1000 HEAD)         ,52369.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,178,Total Distribution,5,(1000 HEAD)         ,66169.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,83,CY Imp. from U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,87,CY. Exp. to U.S.,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,198,Balance,5,(1000 HEAD)         ,0.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,199,Inventory Balance,5,(1000 HEAD)         ,1202.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,200,Inventory Change,23,(PERCENT)           ,2.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,206,Cow Change,23,(PERCENT)           ,2.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,204,Production Change,23,(PERCENT)           ,1.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,207,Production to Cows,23,(PERCENT)           ,69.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,209,Slaughter to Inventory,23,(PERCENT)           ,24.0
0011000,"Animal Numbers, Cattle        ",AR,Argentina                     ,2001,2008,10,213,Slaughter to Total Supply,23,(PERCENT)           ,19.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,20,Total Cattle Beg. Stks,5,(1000 HEAD)         ,27720.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,23,Dairy Cows Beg. Stocks,5,(1000 HEAD)         ,2176.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,25,Beef Cows Beg. Stocks,5,(1000 HEAD)         ,12920.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,28,Production (Calf Crop),5,(1000 HEAD)         ,9658.0
0011000,"Animal Numbers, Cattle        ",AS,Australia                     ,2001,2015,10,57,Total Imports,5,(1000 HEAD)         ,0.0
