CommodityCode,CommodityDescription,MarketYear,CalendarYear,Month,AttributeDescription,UnitDescription,Value
0813600,"Meal, Rapeseed                ",2007,2016,08,Beginning Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2007,2016,08,MY Imports,(1000 MT)           ,1814.0
0813600,"Meal, Rapeseed                ",2007,2016,08,Total Supply,(1000 MT)           ,2447.0
0813600,"Meal, Rapeseed                ",2007,2016,08,MY Exports,(1000 MT)           ,99.0
0813600,"Meal, Rapeseed                ",2007,2016,08,Feed Waste Dom. Cons.,(1000 MT)           ,2343.0
0813600,"Meal, Rapeseed                ",2007,2016,08,Total Dom. Cons.,(1000 MT)           ,2343.0
0813600,"Meal, Rapeseed                ",2007,2016,08,Ending Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2007,2016,08,Total Distribution,(1000 MT)           ,2447.0
0813600,"Meal, Rapeseed                ",2007,2016,08,CY Imports,(1000 MT)           ,1837.0
0813600,"Meal, Rapeseed                ",2007,2016,08,CY Exports,(1000 MT)           ,103.0
0813600,"Meal, Rapeseed                ",2007,2016,08,SME,(1000 MT)           ,1667.0445
0813600,"Meal, Rapeseed                ",2008,2017,12,Crush,(1000 MT)           ,1217.0
0813600,"Meal, Rapeseed                ",2008,2017,12,"Extr. Rate, 999.9999",(PERCENT)           ,0.5456
0813600,"Meal, Rapeseed                ",2008,2017,12,Beginning Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2008,2017,12,MY Imports,(1000 MT)           ,1694.0
0813600,"Meal, Rapeseed                ",2008,2017,12,Total Supply,(1000 MT)           ,2363.0
0813600,"Meal, Rapeseed                ",2008,2017,12,MY Exports,(1000 MT)           ,68.0
0813600,"Meal, Rapeseed                ",2008,2017,12,Feed Waste Dom. Cons.,(1000 MT)           ,2290.0
0813600,"Meal, Rapeseed                ",2008,2017,12,Total Dom. Cons.,(1000 MT)           ,2290.0
0813600,"Meal, Rapeseed                ",2008,2017,12,Ending Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2008,2017,12,Total Distribution,(1000 MT)           ,2363.0
0813600,"Meal, Rapeseed                ",2008,2017,12,CY Imports,(1000 MT)           ,1468.0
0813600,"Meal, Rapeseed                ",2008,2017,12,CY Exports,(1000 MT)           ,52.0
0813600,"Meal, Rapeseed                ",2008,2017,12,SME,(1000 MT)           ,1629.335
0813600,"Meal, Rapeseed                ",2009,2016,08,Crush,(1000 MT)           ,1113.0
0813600,"Meal, Rapeseed                ",2009,2016,08,"Extr. Rate, 999.9999",(PERCENT)           ,0.6002
0813600,"Meal, Rapeseed                ",2009,2016,08,Beginning Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2009,2016,08,MY Imports,(1000 MT)           ,1159.0
0813600,"Meal, Rapeseed                ",2009,2016,08,Total Supply,(1000 MT)           ,1832.0
0813600,"Meal, Rapeseed                ",2009,2016,08,MY Exports,(1000 MT)           ,27.0
0813600,"Meal, Rapeseed                ",2009,2016,08,Feed Waste Dom. Cons.,(1000 MT)           ,1800.0
0813600,"Meal, Rapeseed                ",2009,2016,08,Total Dom. Cons.,(1000 MT)           ,1800.0
0813600,"Meal, Rapeseed                ",2009,2016,08,Ending Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2009,2016,08,Total Distribution,(1000 MT)           ,1832.0
0813600,"Meal, Rapeseed                ",2009,2016,08,CY Imports,(1000 MT)           ,1347.0
0813600,"Meal, Rapeseed                ",2009,2016,08,CY Exports,(1000 MT)           ,20.0
0813600,"Meal, Rapeseed                ",2009,2016,08,SME,(1000 MT)           ,1280.7
0813600,"Meal, Rapeseed                ",2010,2016,08,Crush,(1000 MT)           ,1292.0
0813600,"Meal, Rapeseed                ",2010,2016,08,"Extr. Rate, 999.9999",(PERCENT)           ,0.5542
0813600,"Meal, Rapeseed                ",2010,2016,08,Beginning Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2010,2016,08,MY Imports,(1000 MT)           ,2043.0
0813600,"Meal, Rapeseed                ",2010,2016,08,Total Supply,(1000 MT)           ,2764.0
0813600,"Meal, Rapeseed                ",2010,2016,08,MY Exports,(1000 MT)           ,65.0
0813600,"Meal, Rapeseed                ",2010,2016,08,Feed Waste Dom. Cons.,(1000 MT)           ,2694.0
0813600,"Meal, Rapeseed                ",2010,2016,08,Total Dom. Cons.,(1000 MT)           ,2694.0
0813600,"Meal, Rapeseed                ",2010,2016,08,Ending Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2010,2016,08,Total Distribution,(1000 MT)           ,2764.0
0813600,"Meal, Rapeseed                ",2010,2016,08,CY Imports,(1000 MT)           ,2337.0
0813600,"Meal, Rapeseed                ",2010,2016,08,CY Exports,(1000 MT)           ,74.0
0813600,"Meal, Rapeseed                ",2010,2016,08,SME,(1000 MT)           ,1916.781
0813600,"Meal, Rapeseed                ",2011,2016,08,Crush,(1000 MT)           ,1168.0
0813600,"Meal, Rapeseed                ",2011,2016,08,"Extr. Rate, 999.9999",(PERCENT)           ,0.5856
0813600,"Meal, Rapeseed                ",2011,2016,08,Beginning Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2011,2016,08,MY Imports,(1000 MT)           ,2792.0
0813600,"Meal, Rapeseed                ",2011,2016,08,Total Supply,(1000 MT)           ,3481.0
0813600,"Meal, Rapeseed                ",2011,2016,08,MY Exports,(1000 MT)           ,70.0
0813600,"Meal, Rapeseed                ",2011,2016,08,Feed Waste Dom. Cons.,(1000 MT)           ,3406.0
0813600,"Meal, Rapeseed                ",2011,2016,08,Total Dom. Cons.,(1000 MT)           ,3406.0
0813600,"Meal, Rapeseed                ",2011,2016,08,Ending Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2011,2016,08,Total Distribution,(1000 MT)           ,3481.0
0813600,"Meal, Rapeseed                ",2011,2016,08,CY Imports,(1000 MT)           ,2881.0
0813600,"Meal, Rapeseed                ",2011,2016,08,CY Exports,(1000 MT)           ,78.0
0813600,"Meal, Rapeseed                ",2011,2016,08,SME,(1000 MT)           ,2423.369
0813600,"Meal, Rapeseed                ",2012,2020,07,Crush,(1000 MT)           ,1266.0
0813600,"Meal, Rapeseed                ",2012,2020,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.6374
0813600,"Meal, Rapeseed                ",2012,2020,07,Beginning Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2012,2020,07,MY Imports,(1000 MT)           ,3122.0
0813600,"Meal, Rapeseed                ",2012,2020,07,Total Supply,(1000 MT)           ,3934.0
0813600,"Meal, Rapeseed                ",2012,2020,07,MY Exports,(1000 MT)           ,65.0
0813600,"Meal, Rapeseed                ",2012,2020,07,Feed Waste Dom. Cons.,(1000 MT)           ,3864.0
0813600,"Meal, Rapeseed                ",2012,2020,07,Total Dom. Cons.,(1000 MT)           ,3864.0
0813600,"Meal, Rapeseed                ",2012,2020,07,Ending Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2012,2020,07,Total Distribution,(1000 MT)           ,3934.0
0813600,"Meal, Rapeseed                ",2012,2020,07,CY Imports,(1000 MT)           ,3135.0
0813600,"Meal, Rapeseed                ",2012,2020,07,CY Exports,(1000 MT)           ,60.0
0813600,"Meal, Rapeseed                ",2012,2020,07,SME,(1000 MT)           ,2749.236
0813600,"Meal, Rapeseed                ",2013,2019,02,Crush,(1000 MT)           ,1685.0
0813600,"Meal, Rapeseed                ",2013,2019,02,"Extr. Rate, 999.9999",(PERCENT)           ,0.5751
0813600,"Meal, Rapeseed                ",2013,2019,02,Beginning Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2013,2019,02,MY Imports,(1000 MT)           ,3385.0
0813600,"Meal, Rapeseed                ",2013,2019,02,Total Supply,(1000 MT)           ,4359.0
0813600,"Meal, Rapeseed                ",2013,2019,02,MY Exports,(1000 MT)           ,45.0
0813600,"Meal, Rapeseed                ",2013,2019,02,Feed Waste Dom. Cons.,(1000 MT)           ,4309.0
0813600,"Meal, Rapeseed                ",2013,2019,02,Total Dom. Cons.,(1000 MT)           ,4309.0
0813600,"Meal, Rapeseed                ",2013,2019,02,Ending Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2013,2019,02,Total Distribution,(1000 MT)           ,4359.0
0813600,"Meal, Rapeseed                ",2013,2019,02,CY Imports,(1000 MT)           ,3376.0
0813600,"Meal, Rapeseed                ",2013,2019,02,CY Exports,(1000 MT)           ,39.0
0813600,"Meal, Rapeseed                ",2013,2019,02,SME,(1000 MT)           ,3065.8535
0813600,"Meal, Rapeseed                ",2014,2019,02,Crush,(1000 MT)           ,1737.0
0813600,"Meal, Rapeseed                ",2014,2019,02,"Extr. Rate, 999.9999",(PERCENT)           ,0.5596
0813600,"Meal, Rapeseed                ",2014,2019,02,Beginning Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2014,2019,02,MY Imports,(1000 MT)           ,3500.0
0813600,"Meal, Rapeseed                ",2014,2019,02,Total Supply,(1000 MT)           ,4477.0
0813600,"Meal, Rapeseed                ",2014,2019,02,MY Exports,(1000 MT)           ,34.0
0813600,"Meal, Rapeseed                ",2014,2019,02,Feed Waste Dom. Cons.,(1000 MT)           ,4438.0
0813600,"Meal, Rapeseed                ",2014,2019,02,Total Dom. Cons.,(1000 MT)           ,4438.0
0813600,"Meal, Rapeseed                ",2014,2019,02,Ending Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2014,2019,02,Total Distribution,(1000 MT)           ,4477.0
0813600,"Meal, Rapeseed                ",2014,2019,02,CY Imports,(1000 MT)           ,3659.0
0813600,"Meal, Rapeseed                ",2014,2019,02,CY Exports,(1000 MT)           ,44.0
0813600,"Meal, Rapeseed                ",2014,2019,02,SME,(1000 MT)           ,3157.637
0813600,"Meal, Rapeseed                ",2015,2019,07,Crush,(1000 MT)           ,1542.0
0813600,"Meal, Rapeseed                ",2015,2019,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.6291
0813600,"Meal, Rapeseed                ",2015,2019,07,Beginning Stocks,(1000 MT)           ,5.0
0813600,"Meal, Rapeseed                ",2015,2019,07,MY Imports,(1000 MT)           ,3634.0
0813600,"Meal, Rapeseed                ",2015,2019,07,Total Supply,(1000 MT)           ,4609.0
0813600,"Meal, Rapeseed                ",2015,2019,07,MY Exports,(1000 MT)           ,87.0
0813600,"Meal, Rapeseed                ",2015,2019,07,Feed Waste Dom. Cons.,(1000 MT)           ,4516.0
0813600,"Meal, Rapeseed                ",2015,2019,07,Total Dom. Cons.,(1000 MT)           ,4516.0
0813600,"Meal, Rapeseed                ",2015,2019,07,Ending Stocks,(1000 MT)           ,6.0
0813600,"Meal, Rapeseed                ",2015,2019,07,Total Distribution,(1000 MT)           ,4609.0
0813600,"Meal, Rapeseed                ",2015,2019,07,CY Imports,(1000 MT)           ,3611.0
0813600,"Meal, Rapeseed                ",2015,2019,07,CY Exports,(1000 MT)           ,100.0
0813600,"Meal, Rapeseed                ",2015,2019,07,SME,(1000 MT)           ,3213.134
0813600,"Meal, Rapeseed                ",2016,2019,07,Crush,(1000 MT)           ,2003.0
0813600,"Meal, Rapeseed                ",2016,2019,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.5377
0813600,"Meal, Rapeseed                ",2016,2019,07,Beginning Stocks,(1000 MT)           ,6.0
0813600,"Meal, Rapeseed                ",2016,2019,07,MY Imports,(1000 MT)           ,3531.0
0813600,"Meal, Rapeseed                ",2016,2019,07,Total Supply,(1000 MT)           ,4614.0
0813600,"Meal, Rapeseed                ",2016,2019,07,MY Exports,(1000 MT)           ,58.0
0813600,"Meal, Rapeseed                ",2016,2019,07,Feed Waste Dom. Cons.,(1000 MT)           ,4550.0
0813600,"Meal, Rapeseed                ",2016,2019,07,Total Dom. Cons.,(1000 MT)           ,4550.0
0813600,"Meal, Rapeseed                ",2016,2019,07,Ending Stocks,(1000 MT)           ,6.0
0813600,"Meal, Rapeseed                ",2016,2019,07,Total Distribution,(1000 MT)           ,4614.0
0813600,"Meal, Rapeseed                ",2016,2019,07,CY Imports,(1000 MT)           ,3413.0
0813600,"Meal, Rapeseed                ",2016,2019,07,CY Exports,(1000 MT)           ,36.0
0813600,"Meal, Rapeseed                ",2016,2019,07,SME,(1000 MT)           ,3237.325
0813600,"Meal, Rapeseed                ",2017,2019,07,Crush,(1000 MT)           ,1765.0
0813600,"Meal, Rapeseed                ",2017,2019,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.5575
0813600,"Meal, Rapeseed                ",2017,2019,07,Beginning Stocks,(1000 MT)           ,6.0
0813600,"Meal, Rapeseed                ",2017,2019,07,MY Imports,(1000 MT)           ,3236.0
0813600,"Meal, Rapeseed                ",2017,2019,07,Total Supply,(1000 MT)           ,4226.0
0813600,"Meal, Rapeseed                ",2017,2019,07,MY Exports,(1000 MT)           ,28.0
0813600,"Meal, Rapeseed                ",2017,2019,07,Feed Waste Dom. Cons.,(1000 MT)           ,4192.0
0813600,"Meal, Rapeseed                ",2017,2019,07,Total Dom. Cons.,(1000 MT)           ,4192.0
0813600,"Meal, Rapeseed                ",2017,2019,07,Ending Stocks,(1000 MT)           ,6.0
0813600,"Meal, Rapeseed                ",2017,2019,07,Total Distribution,(1000 MT)           ,4226.0
0813600,"Meal, Rapeseed                ",2017,2019,07,CY Imports,(1000 MT)           ,3375.0
0813600,"Meal, Rapeseed                ",2017,2019,07,CY Exports,(1000 MT)           ,45.0
0813600,"Meal, Rapeseed                ",2017,2019,07,SME,(1000 MT)           ,2982.608
0813600,"Meal, Rapeseed                ",2018,2020,07,Crush,(1000 MT)           ,1722.0
0813600,"Meal, Rapeseed                ",2018,2020,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.5482
0813600,"Meal, Rapeseed                ",2018,2020,07,Beginning Stocks,(1000 MT)           ,6.0
0813600,"Meal, Rapeseed                ",2018,2020,07,MY Imports,(1000 MT)           ,3259.0
0813600,"Meal, Rapeseed                ",2018,2020,07,Total Supply,(1000 MT)           ,4209.0
0813600,"Meal, Rapeseed                ",2018,2020,07,MY Exports,(1000 MT)           ,18.0
0813600,"Meal, Rapeseed                ",2018,2020,07,Feed Waste Dom. Cons.,(1000 MT)           ,4185.0
0813600,"Meal, Rapeseed                ",2018,2020,07,Total Dom. Cons.,(1000 MT)           ,4185.0
0813600,"Meal, Rapeseed                ",2018,2020,07,Ending Stocks,(1000 MT)           ,6.0
0813600,"Meal, Rapeseed                ",2018,2020,07,Total Distribution,(1000 MT)           ,4209.0
0813600,"Meal, Rapeseed                ",2018,2020,07,CY Imports,(1000 MT)           ,3275.0
0813600,"Meal, Rapeseed                ",2018,2020,07,CY Exports,(1000 MT)           ,20.0
0813600,"Meal, Rapeseed                ",2018,2020,07,SME,(1000 MT)           ,2977.6275
0813100,"Meal, Soybean                 ",2007,2016,08,Crush,(1000 MT)           ,49081.0
0813100,"Meal, Soybean                 ",2007,2016,08,"Extr. Rate, 999.9999",(PERCENT)           ,0.7815
0813100,"Meal, Soybean                 ",2007,2016,08,Beginning Stocks,(1000 MT)           ,311.0
0813100,"Meal, Soybean                 ",2007,2016,08,Production,(1000 MT)           ,38359.0
0813100,"Meal, Soybean                 ",2007,2016,08,MY Imports,(1000 MT)           ,128.0
0813100,"Meal, Soybean                 ",2007,2016,08,Total Supply,(1000 MT)           ,38798.0
0813100,"Meal, Soybean                 ",2007,2016,08,MY Exports,(1000 MT)           ,8384.0
0813100,"Meal, Soybean                 ",2007,2016,08,MY Exp. to EU,(1000 MT)           ,489.0
0813100,"Meal, Soybean                 ",2007,2016,08,Feed Waste Dom. Cons.,(1000 MT)           ,30147.0
0813100,"Meal, Soybean                 ",2007,2016,08,Total Dom. Cons.,(1000 MT)           ,30147.0
0813100,"Meal, Soybean                 ",2007,2016,08,Ending Stocks,(1000 MT)           ,267.0
0813100,"Meal, Soybean                 ",2007,2016,08,Total Distribution,(1000 MT)           ,38798.0
0813100,"Meal, Soybean                 ",2007,2016,08,CY Imports,(1000 MT)           ,120.0
0813100,"Meal, Soybean                 ",2007,2016,08,CY Exports,(1000 MT)           ,8119.0
0813100,"Meal, Soybean                 ",2007,2016,08,SME,(1000 MT)           ,30147.0
0813100,"Meal, Soybean                 ",2008,2016,08,Crush,(1000 MT)           ,45230.0
0813100,"Meal, Soybean                 ",2008,2016,08,"Extr. Rate, 999.9999",(PERCENT)           ,0.7843
0813100,"Meal, Soybean                 ",2008,2016,08,Beginning Stocks,(1000 MT)           ,267.0
0813100,"Meal, Soybean                 ",2008,2016,08,Production,(1000 MT)           ,35473.0
0813100,"Meal, Soybean                 ",2008,2016,08,MY Imports,(1000 MT)           ,80.0
0813100,"Meal, Soybean                 ",2008,2016,08,Total Supply,(1000 MT)           ,35820.0
0813100,"Meal, Soybean                 ",2008,2016,08,MY Exports,(1000 MT)           ,7708.0
0813100,"Meal, Soybean                 ",2008,2016,08,MY Exp. to EU,(1000 MT)           ,457.0
0813100,"Meal, Soybean                 ",2008,2016,08,Feed Waste Dom. Cons.,(1000 MT)           ,27899.0
0813100,"Meal, Soybean                 ",2008,2016,08,Total Dom. Cons.,(1000 MT)           ,27899.0
0813100,"Meal, Soybean                 ",2008,2016,08,Ending Stocks,(1000 MT)           ,213.0
0813100,"Meal, Soybean                 ",2008,2016,08,Total Distribution,(1000 MT)           ,35820.0
0813100,"Meal, Soybean                 ",2008,2016,08,CY Imports,(1000 MT)           ,80.0
0813100,"Meal, Soybean                 ",2008,2016,08,CY Exports,(1000 MT)           ,8934.0
0813100,"Meal, Soybean                 ",2008,2016,08,SME,(1000 MT)           ,27899.0
0813100,"Meal, Soybean                 ",2009,2014,11,Crush,(1000 MT)           ,47673.0
0813100,"Meal, Soybean                 ",2009,2014,11,"Extr. Rate, 999.9999",(PERCENT)           ,0.7937
0813100,"Meal, Soybean                 ",2009,2014,11,Beginning Stocks,(1000 MT)           ,213.0
0813100,"Meal, Soybean                 ",2009,2014,11,Production,(1000 MT)           ,37836.0
0813100,"Meal, Soybean                 ",2009,2014,11,MY Imports,(1000 MT)           ,145.0
0813100,"Meal, Soybean                 ",2009,2014,11,Total Supply,(1000 MT)           ,38194.0
0813100,"Meal, Soybean                 ",2009,2014,11,MY Exports,(1000 MT)           ,10125.0
0813100,"Meal, Soybean                 ",2009,2014,11,MY Exp. to EU,(1000 MT)           ,1069.0
0813100,"Meal, Soybean                 ",2009,2014,11,Feed Waste Dom. Cons.,(1000 MT)           ,27795.0
0813100,"Meal, Soybean                 ",2009,2014,11,Total Dom. Cons.,(1000 MT)           ,27795.0
0813100,"Meal, Soybean                 ",2009,2014,11,Ending Stocks,(1000 MT)           ,274.0
0813100,"Meal, Soybean                 ",2009,2014,11,Total Distribution,(1000 MT)           ,38194.0
0813100,"Meal, Soybean                 ",2009,2014,11,CY Imports,(1000 MT)           ,160.0
0813100,"Meal, Soybean                 ",2009,2014,11,CY Exports,(1000 MT)           ,9437.0
0813100,"Meal, Soybean                 ",2009,2014,11,SME,(1000 MT)           ,27795.0
0813100,"Meal, Soybean                 ",2010,2015,04,Crush,(1000 MT)           ,44851.0
0813100,"Meal, Soybean                 ",2010,2015,04,"Extr. Rate, 999.9999",(PERCENT)           ,0.7939
0813100,"Meal, Soybean                 ",2010,2015,04,Beginning Stocks,(1000 MT)           ,274.0
0813100,"Meal, Soybean                 ",2010,2015,04,Production,(1000 MT)           ,35608.0
0813100,"Meal, Soybean                 ",2010,2015,04,MY Imports,(1000 MT)           ,163.0
0813100,"Meal, Soybean                 ",2010,2015,04,Total Supply,(1000 MT)           ,36045.0
0813100,"Meal, Soybean                 ",2010,2015,04,MY Exports,(1000 MT)           ,8238.0
0813100,"Meal, Soybean                 ",2010,2015,04,MY Exp. to EU,(1000 MT)           ,583.0
0813100,"Meal, Soybean                 ",2010,2015,04,Feed Waste Dom. Cons.,(1000 MT)           ,27489.0
0813100,"Meal, Soybean                 ",2010,2015,04,Total Dom. Cons.,(1000 MT)           ,27489.0
0813100,"Meal, Soybean                 ",2010,2015,04,Ending Stocks,(1000 MT)           ,318.0
0813100,"Meal, Soybean                 ",2010,2015,04,Total Distribution,(1000 MT)           ,36045.0
0813100,"Meal, Soybean                 ",2010,2015,04,CY Imports,(1000 MT)           ,178.0
0813100,"Meal, Soybean                 ",2010,2015,04,CY Exports,(1000 MT)           ,7989.0
0813100,"Meal, Soybean                 ",2010,2015,04,SME,(1000 MT)           ,27489.0
0813100,"Meal, Soybean                 ",2011,2015,04,Crush,(1000 MT)           ,46348.0
0813100,"Meal, Soybean                 ",2011,2015,04,"Extr. Rate, 999.9999",(PERCENT)           ,0.803
0813100,"Meal, Soybean                 ",2011,2015,04,Beginning Stocks,(1000 MT)           ,318.0
0813100,"Meal, Soybean                 ",2011,2015,04,Production,(1000 MT)           ,37217.0
0813100,"Meal, Soybean                 ",2011,2015,04,MY Imports,(1000 MT)           ,196.0
0813100,"Meal, Soybean                 ",2011,2015,04,Total Supply,(1000 MT)           ,37731.0
0813100,"Meal, Soybean                 ",2011,2015,04,MY Exports,(1000 MT)           ,8845.0
0813100,"Meal, Soybean                 ",2011,2015,04,MY Exp. to EU,(1000 MT)           ,628.0
0813100,"Meal, Soybean                 ",2011,2015,04,Feed Waste Dom. Cons.,(1000 MT)           ,28614.0
0813100,"Meal, Soybean                 ",2011,2015,04,Total Dom. Cons.,(1000 MT)           ,28614.0
0813100,"Meal, Soybean                 ",2011,2015,04,Ending Stocks,(1000 MT)           ,272.0
0813100,"Meal, Soybean                 ",2011,2015,04,Total Distribution,(1000 MT)           ,37731.0
0813100,"Meal, Soybean                 ",2011,2015,04,CY Imports,(1000 MT)           ,189.0
0813100,"Meal, Soybean                 ",2011,2015,04,CY Exports,(1000 MT)           ,9858.0
0813100,"Meal, Soybean                 ",2011,2015,04,SME,(1000 MT)           ,28614.0
0813100,"Meal, Soybean                 ",2012,2019,02,Crush,(1000 MT)           ,45967.0
0813100,"Meal, Soybean                 ",2012,2019,02,"Extr. Rate, 999.9999",(PERCENT)           ,0.787
0813100,"Meal, Soybean                 ",2012,2019,02,Beginning Stocks,(1000 MT)           ,272.0
0813100,"Meal, Soybean                 ",2012,2019,02,Production,(1000 MT)           ,36174.0
0813100,"Meal, Soybean                 ",2012,2019,02,MY Imports,(1000 MT)           ,222.0
0813100,"Meal, Soybean                 ",2012,2019,02,Total Supply,(1000 MT)           ,36668.0
0813100,"Meal, Soybean                 ",2012,2019,02,MY Exports,(1000 MT)           ,10111.0
0813100,"Meal, Soybean                 ",2012,2019,02,MY Exp. to EU,(1000 MT)           ,1335.0
0813100,"Meal, Soybean                 ",2012,2019,02,Feed Waste Dom. Cons.,(1000 MT)           ,26308.0
0813100,"Meal, Soybean                 ",2012,2019,02,Total Dom. Cons.,(1000 MT)           ,26308.0
0813100,"Meal, Soybean                 ",2012,2019,02,Ending Stocks,(1000 MT)           ,249.0
0813100,"Meal, Soybean                 ",2012,2019,02,Total Distribution,(1000 MT)           ,36668.0
0813100,"Meal, Soybean                 ",2012,2019,02,CY Imports,(1000 MT)           ,218.0
0813100,"Meal, Soybean                 ",2012,2019,02,CY Exports,(1000 MT)           ,10291.0
0813100,"Meal, Soybean                 ",2012,2019,02,SME,(1000 MT)           ,26308.0
0813100,"Meal, Soybean                 ",2013,2019,02,Crush,(1000 MT)           ,47192.0
0813100,"Meal, Soybean                 ",2013,2019,02,"Extr. Rate, 999.9999",(PERCENT)           ,0.7821
0813100,"Meal, Soybean                 ",2013,2019,02,Beginning Stocks,(1000 MT)           ,249.0
0813100,"Meal, Soybean                 ",2013,2019,02,Production,(1000 MT)           ,36909.0
0813100,"Meal, Soybean                 ",2013,2019,02,MY Imports,(1000 MT)           ,347.0
0813100,"Meal, Soybean                 ",2013,2019,02,Total Supply,(1000 MT)           ,37505.0
0813100,"Meal, Soybean                 ",2013,2019,02,MY Exports,(1000 MT)           ,10504.0
0813100,"Meal, Soybean                 ",2013,2019,02,MY Exp. to EU,(1000 MT)           ,1433.0
0813100,"Meal, Soybean                 ",2013,2019,02,Feed Waste Dom. Cons.,(1000 MT)           ,26774.0
0813100,"Meal, Soybean                 ",2013,2019,02,Total Dom. Cons.,(1000 MT)           ,26774.0
0813100,"Meal, Soybean                 ",2013,2019,02,Ending Stocks,(1000 MT)           ,227.0
0813100,"Meal, Soybean                 ",2013,2019,02,Total Distribution,(1000 MT)           ,37505.0
0813100,"Meal, Soybean                 ",2013,2019,02,CY Imports,(1000 MT)           ,367.0
0813100,"Meal, Soybean                 ",2013,2019,02,CY Exports,(1000 MT)           ,10386.0
0813100,"Meal, Soybean                 ",2013,2019,02,SME,(1000 MT)           ,26774.0
0813100,"Meal, Soybean                 ",2014,2018,05,Crush,(1000 MT)           ,50975.0
0813100,"Meal, Soybean                 ",2014,2018,05,"Extr. Rate, 999.9999",(PERCENT)           ,0.802
0813100,"Meal, Soybean                 ",2014,2018,05,Beginning Stocks,(1000 MT)           ,227.0
0813100,"Meal, Soybean                 ",2014,2018,05,Production,(1000 MT)           ,40880.0
0813100,"Meal, Soybean                 ",2014,2018,05,MY Imports,(1000 MT)           ,302.0
0813100,"Meal, Soybean                 ",2014,2018,05,Total Supply,(1000 MT)           ,41409.0
0813100,"Meal, Soybean                 ",2014,2018,05,MY Exports,(1000 MT)           ,11891.0
0813100,"Meal, Soybean                 ",2014,2018,05,MY Exp. to EU,(1000 MT)           ,1450.0
0813100,"Meal, Soybean                 ",2014,2018,05,Feed Waste Dom. Cons.,(1000 MT)           ,29282.0
0813100,"Meal, Soybean                 ",2014,2018,05,Total Dom. Cons.,(1000 MT)           ,29282.0
0813100,"Meal, Soybean                 ",2014,2018,05,Ending Stocks,(1000 MT)           ,236.0
0813100,"Meal, Soybean                 ",2014,2018,05,Total Distribution,(1000 MT)           ,41409.0
0813100,"Meal, Soybean                 ",2014,2018,05,CY Imports,(1000 MT)           ,329.0
0813100,"Meal, Soybean                 ",2014,2018,05,CY Exports,(1000 MT)           ,11505.0
0813100,"Meal, Soybean                 ",2014,2018,05,SME,(1000 MT)           ,29282.0
0813100,"Meal, Soybean                 ",2015,2019,07,Crush,(1000 MT)           ,51335.0
0813100,"Meal, Soybean                 ",2015,2019,07,"Extr. Rate, 999.9999",(PERCENT)           ,0.7894
0813100,"Meal, Soybean                 ",2015,2019,07,Beginning Stocks,(1000 MT)           ,236.0
0813100,"Meal, Soybean                 ",2015,2019,07,Production,(1000 MT)           ,40525.0
0813100,"Meal, Soybean                 ",2015,2019,07,MY Imports,(1000 MT)           ,358.0
0813100,"Meal, Soybean                 ",2015,2019,07,Total Supply,(1000 MT)           ,41119.0
0813100,"Meal, Soybean                 ",2015,2019,07,MY Exports,(1000 MT)           ,10843.0
0813100,"Meal, Soybean                 ",2015,2019,07,MY Exp. to EU,(1000 MT)           ,1425.0
0813100,"Meal, Soybean                 ",2015,2019,07,Feed Waste Dom. Cons.,(1000 MT)           ,30037.0
0813100,"Meal, Soybean                 ",2015,2019,07,Total Dom. Cons.,(1000 MT)           ,30037.0
0813100,"Meal, Soybean                 ",2015,2019,07,Ending Stocks,(1000 MT)           ,239.0
0813100,"Meal, Soybean                 ",2015,2019,07,Total Distribution,(1000 MT)           ,41119.0
0813100,"Meal, Soybean                 ",2015,2019,07,CY Imports,(1000 MT)           ,349.0
0813100,"Meal, Soybean                 ",2015,2019,07,CY Exports,(1000 MT)           ,10614.0
0813100,"Meal, Soybean                 ",2015,2019,07,SME,(1000 MT)           ,30037.0
0813100,"Meal, Soybean                 ",2016,2019,07,Crush,(1000 MT)           ,51742.0
